equipment_port_last,equipment_port_next,equipment_type,queue_id,process_time,allocate_rule,parcel_type,sorter_zone,dest_code,dest_type
i19_1,c14_12,c,i19_c14,76.12 ,OD,Parcel,AS1,371,A
i19_2,c14_12,c,i19_c14,76.12 ,OD,Parcel,AS1,371,A
i19_3,c14_12,c,i19_c14,76.12 ,OD,Parcel,AS1,371,A
i19_4,c14_12,c,i19_c14,76.12 ,OD,Parcel,AS1,371,A
i20_1,c14_12,c,i20_c14,63.64 ,OD,Parcel,AS1,371,A
i20_2,c14_12,c,i20_c14,63.64 ,OD,Parcel,AS1,371,A
i21_1,c14_12,c,i21_c14,95.96 ,OD,Parcel,AS2,371,A
i21_2,c14_12,c,i21_c14,95.96 ,OD,Parcel,AS2,371,A
i24_1,c14_12,c,i24_c14,114.20 ,OD,Parcel,AS2,371,A
i24_2,c14_12,c,i24_c14,114.20 ,OD,Parcel,AS2,371,A
i24_3,c14_12,c,i24_c14,114.20 ,OD,Parcel,AS2,371,A
i24_4,c14_12,c,i24_c14,114.20 ,OD,Parcel,AS2,371,A
i19_1,c14_13,c,i19_c14,76.12 ,OD,Parcel,AS1,深圳混,A
i19_2,c14_13,c,i19_c14,76.12 ,OD,Parcel,AS1,深圳混,A
i19_3,c14_13,c,i19_c14,76.12 ,OD,Parcel,AS1,深圳混,A
i19_4,c14_13,c,i19_c14,76.12 ,OD,Parcel,AS1,深圳混,A
i20_1,c14_13,c,i20_c14,63.64 ,OD,Parcel,AS1,深圳混,A
i20_2,c14_13,c,i20_c14,63.64 ,OD,Parcel,AS1,深圳混,A
i21_1,c14_13,c,i21_c14,95.96 ,OD,Parcel,AS2,深圳混,A
i21_2,c14_13,c,i21_c14,95.96 ,OD,Parcel,AS2,深圳混,A
i24_1,c14_13,c,i24_c14,114.20 ,OD,Parcel,AS2,深圳混,A
i24_2,c14_13,c,i24_c14,114.20 ,OD,Parcel,AS2,深圳混,A
i24_3,c14_13,c,i24_c14,114.20 ,OD,Parcel,AS2,深圳混,A
i24_4,c14_13,c,i24_c14,114.20 ,OD,Parcel,AS2,深圳混,A
i19_1,c14_14,c,i19_c14,76.12 ,OD,Parcel,AS1,郑州次日,A
i19_2,c14_14,c,i19_c14,76.12 ,OD,Parcel,AS1,郑州次日,A
i19_3,c14_14,c,i19_c14,76.12 ,OD,Parcel,AS1,郑州次日,A
i19_4,c14_14,c,i19_c14,76.12 ,OD,Parcel,AS1,郑州次日,A
i20_1,c14_14,c,i20_c14,63.64 ,OD,Parcel,AS1,郑州次日,A
i20_2,c14_14,c,i20_c14,63.64 ,OD,Parcel,AS1,郑州次日,A
i21_1,c14_14,c,i21_c14,95.96 ,OD,Parcel,AS2,郑州次日,A
i21_2,c14_14,c,i21_c14,95.96 ,OD,Parcel,AS2,郑州次日,A
i24_1,c14_14,c,i24_c14,114.20 ,OD,Parcel,AS2,郑州次日,A
i24_2,c14_14,c,i24_c14,114.20 ,OD,Parcel,AS2,郑州次日,A
i24_3,c14_14,c,i24_c14,114.20 ,OD,Parcel,AS2,郑州次日,A
i24_4,c14_14,c,i24_c14,114.20 ,OD,Parcel,AS2,郑州次日,A
i19_1,c14_15,c,i19_c14,76.12 ,OD,Parcel,AS1,SZH,A
i19_2,c14_15,c,i19_c14,76.12 ,OD,Parcel,AS1,SZH,A
i19_3,c14_15,c,i19_c14,76.12 ,OD,Parcel,AS1,SZH,A
i19_4,c14_15,c,i19_c14,76.12 ,OD,Parcel,AS1,SZH,A
i20_1,c14_15,c,i20_c14,63.64 ,OD,Parcel,AS1,SZH,A
i20_2,c14_15,c,i20_c14,63.64 ,OD,Parcel,AS1,SZH,A
i21_1,c14_15,c,i21_c14,95.96 ,OD,Parcel,AS2,SZH,A
i21_2,c14_15,c,i21_c14,95.96 ,OD,Parcel,AS2,SZH,A
i24_1,c14_15,c,i24_c14,114.20 ,OD,Parcel,AS2,SZH,A
i24_2,c14_15,c,i24_c14,114.20 ,OD,Parcel,AS2,SZH,A
i24_3,c14_15,c,i24_c14,114.20 ,OD,Parcel,AS2,SZH,A
i24_4,c14_15,c,i24_c14,114.20 ,OD,Parcel,AS2,SZH,A
i19_1,c14_16,c,i19_c14,76.12 ,OD,Parcel,AS1,郑州次日,A
i19_2,c14_16,c,i19_c14,76.12 ,OD,Parcel,AS1,郑州次日,A
i19_3,c14_16,c,i19_c14,76.12 ,OD,Parcel,AS1,郑州次日,A
i19_4,c14_16,c,i19_c14,76.12 ,OD,Parcel,AS1,郑州次日,A
i20_1,c14_16,c,i20_c14,63.64 ,OD,Parcel,AS1,郑州次日,A
i20_2,c14_16,c,i20_c14,63.64 ,OD,Parcel,AS1,郑州次日,A
i21_1,c14_16,c,i21_c14,95.96 ,OD,Parcel,AS2,郑州次日,A
i21_2,c14_16,c,i21_c14,95.96 ,OD,Parcel,AS2,郑州次日,A
i24_1,c14_16,c,i24_c14,114.20 ,OD,Parcel,AS2,郑州次日,A
i24_2,c14_16,c,i24_c14,114.20 ,OD,Parcel,AS2,郑州次日,A
i24_3,c14_16,c,i24_c14,114.20 ,OD,Parcel,AS2,郑州次日,A
i24_4,c14_16,c,i24_c14,114.20 ,OD,Parcel,AS2,郑州次日,A
i19_1,c14_17,c,i19_c14,76.12 ,OD,Parcel,AS1,CCTV,A
i19_2,c14_17,c,i19_c14,76.12 ,OD,Parcel,AS1,CCTV,A
i19_3,c14_17,c,i19_c14,76.12 ,OD,Parcel,AS1,CCTV,A
i19_4,c14_17,c,i19_c14,76.12 ,OD,Parcel,AS1,CCTV,A
i20_1,c14_17,c,i20_c14,63.64 ,OD,Parcel,AS1,CCTV,A
i20_2,c14_17,c,i20_c14,63.64 ,OD,Parcel,AS1,CCTV,A
i21_1,c14_17,c,i21_c14,95.96 ,OD,Parcel,AS2,CCTV,A
i21_2,c14_17,c,i21_c14,95.96 ,OD,Parcel,AS2,CCTV,A
i24_1,c14_17,c,i24_c14,114.20 ,OD,Parcel,AS2,CCTV,A
i24_2,c14_17,c,i24_c14,114.20 ,OD,Parcel,AS2,CCTV,A
i24_3,c14_17,c,i24_c14,114.20 ,OD,Parcel,AS2,CCTV,A
i24_4,c14_17,c,i24_c14,114.20 ,OD,Parcel,AS2,CCTV,A
i19_1,c14_18,c,i19_c14,76.12 ,OD,Parcel,AS1,郑州隔日,A
i19_2,c14_18,c,i19_c14,76.12 ,OD,Parcel,AS1,郑州隔日,A
i19_3,c14_18,c,i19_c14,76.12 ,OD,Parcel,AS1,郑州隔日,A
i19_4,c14_18,c,i19_c14,76.12 ,OD,Parcel,AS1,郑州隔日,A
i20_1,c14_18,c,i20_c14,63.64 ,OD,Parcel,AS1,郑州隔日,A
i20_2,c14_18,c,i20_c14,63.64 ,OD,Parcel,AS1,郑州隔日,A
i21_1,c14_18,c,i21_c14,95.96 ,OD,Parcel,AS2,郑州隔日,A
i21_2,c14_18,c,i21_c14,95.96 ,OD,Parcel,AS2,郑州隔日,A
i24_1,c14_18,c,i24_c14,114.20 ,OD,Parcel,AS2,郑州隔日,A
i24_2,c14_18,c,i24_c14,114.20 ,OD,Parcel,AS2,郑州隔日,A
i24_3,c14_18,c,i24_c14,114.20 ,OD,Parcel,AS2,郑州隔日,A
i24_4,c14_18,c,i24_c14,114.20 ,OD,Parcel,AS2,郑州隔日,A
i19_1,c14_19,c,i19_c14,76.12 ,OD,Parcel,AS1,香港台湾,A
i19_2,c14_19,c,i19_c14,76.12 ,OD,Parcel,AS1,香港台湾,A
i19_3,c14_19,c,i19_c14,76.12 ,OD,Parcel,AS1,香港台湾,A
i19_4,c14_19,c,i19_c14,76.12 ,OD,Parcel,AS1,香港台湾,A
i20_1,c14_19,c,i20_c14,63.64 ,OD,Parcel,AS1,香港台湾,A
i20_2,c14_19,c,i20_c14,63.64 ,OD,Parcel,AS1,香港台湾,A
i21_1,c14_19,c,i21_c14,95.96 ,OD,Parcel,AS2,香港台湾,A
i21_2,c14_19,c,i21_c14,95.96 ,OD,Parcel,AS2,香港台湾,A
i24_1,c14_19,c,i24_c14,114.20 ,OD,Parcel,AS2,香港台湾,A
i24_2,c14_19,c,i24_c14,114.20 ,OD,Parcel,AS2,香港台湾,A
i24_3,c14_19,c,i24_c14,114.20 ,OD,Parcel,AS2,香港台湾,A
i24_4,c14_19,c,i24_c14,114.20 ,OD,Parcel,AS2,香港台湾,A
i19_1,c14_2,c,i19_c14,76.12 ,OD,Parcel,AS1,9910,A
i19_2,c14_2,c,i19_c14,76.12 ,OD,Parcel,AS1,9910,A
i19_3,c14_2,c,i19_c14,76.12 ,OD,Parcel,AS1,9910,A
i19_4,c14_2,c,i19_c14,76.12 ,OD,Parcel,AS1,9910,A
i20_1,c14_2,c,i20_c14,63.64 ,OD,Parcel,AS1,9910,A
i20_2,c14_2,c,i20_c14,63.64 ,OD,Parcel,AS1,9910,A
i21_1,c14_2,c,i21_c14,95.96 ,OD,Parcel,AS2,9910,A
i21_2,c14_2,c,i21_c14,95.96 ,OD,Parcel,AS2,9910,A
i24_1,c14_2,c,i24_c14,114.20 ,OD,Parcel,AS2,9910,A
i24_2,c14_2,c,i24_c14,114.20 ,OD,Parcel,AS2,9910,A
i24_3,c14_2,c,i24_c14,114.20 ,OD,Parcel,AS2,9910,A
i24_4,c14_2,c,i24_c14,114.20 ,OD,Parcel,AS2,9910,A
i19_1,c14_20,c,i19_c14,76.12 ,OD,Parcel,AS1,郑州隔日,A
i19_2,c14_20,c,i19_c14,76.12 ,OD,Parcel,AS1,郑州隔日,A
i19_3,c14_20,c,i19_c14,76.12 ,OD,Parcel,AS1,郑州隔日,A
i19_4,c14_20,c,i19_c14,76.12 ,OD,Parcel,AS1,郑州隔日,A
i20_1,c14_20,c,i20_c14,63.64 ,OD,Parcel,AS1,郑州隔日,A
i20_2,c14_20,c,i20_c14,63.64 ,OD,Parcel,AS1,郑州隔日,A
i21_1,c14_20,c,i21_c14,95.96 ,OD,Parcel,AS2,郑州隔日,A
i21_2,c14_20,c,i21_c14,95.96 ,OD,Parcel,AS2,郑州隔日,A
i24_1,c14_20,c,i24_c14,114.20 ,OD,Parcel,AS2,郑州隔日,A
i24_2,c14_20,c,i24_c14,114.20 ,OD,Parcel,AS2,郑州隔日,A
i24_3,c14_20,c,i24_c14,114.20 ,OD,Parcel,AS2,郑州隔日,A
i24_4,c14_20,c,i24_c14,114.20 ,OD,Parcel,AS2,郑州隔日,A
i19_1,c14_21,c,i19_c14,76.12 ,OD,Parcel,AS1,853国际,A
i19_2,c14_21,c,i19_c14,76.12 ,OD,Parcel,AS1,853国际,A
i19_3,c14_21,c,i19_c14,76.12 ,OD,Parcel,AS1,853国际,A
i19_4,c14_21,c,i19_c14,76.12 ,OD,Parcel,AS1,853国际,A
i20_1,c14_21,c,i20_c14,63.64 ,OD,Parcel,AS1,853国际,A
i20_2,c14_21,c,i20_c14,63.64 ,OD,Parcel,AS1,853国际,A
i21_1,c14_21,c,i21_c14,95.96 ,OD,Parcel,AS2,853国际,A
i21_2,c14_21,c,i21_c14,95.96 ,OD,Parcel,AS2,853国际,A
i24_1,c14_21,c,i24_c14,114.20 ,OD,Parcel,AS2,853国际,A
i24_2,c14_21,c,i24_c14,114.20 ,OD,Parcel,AS2,853国际,A
i24_3,c14_21,c,i24_c14,114.20 ,OD,Parcel,AS2,853国际,A
i24_4,c14_21,c,i24_c14,114.20 ,OD,Parcel,AS2,853国际,A
i19_1,c14_22,c,i19_c14,76.12 ,OD,Parcel,AS1,8180,A
i19_2,c14_22,c,i19_c14,76.12 ,OD,Parcel,AS1,8180,A
i19_3,c14_22,c,i19_c14,76.12 ,OD,Parcel,AS1,8180,A
i19_4,c14_22,c,i19_c14,76.12 ,OD,Parcel,AS1,8180,A
i20_1,c14_22,c,i20_c14,63.64 ,OD,Parcel,AS1,8180,A
i20_2,c14_22,c,i20_c14,63.64 ,OD,Parcel,AS1,8180,A
i21_1,c14_22,c,i21_c14,95.96 ,OD,Parcel,AS2,8180,A
i21_2,c14_22,c,i21_c14,95.96 ,OD,Parcel,AS2,8180,A
i24_1,c14_22,c,i24_c14,114.20 ,OD,Parcel,AS2,8180,A
i24_2,c14_22,c,i24_c14,114.20 ,OD,Parcel,AS2,8180,A
i24_3,c14_22,c,i24_c14,114.20 ,OD,Parcel,AS2,8180,A
i24_4,c14_22,c,i24_c14,114.20 ,OD,Parcel,AS2,8180,A
i19_1,c14_23,c,i19_c14,76.12 ,OD,Parcel,AS1,753,A
i19_2,c14_23,c,i19_c14,76.12 ,OD,Parcel,AS1,753,A
i19_3,c14_23,c,i19_c14,76.12 ,OD,Parcel,AS1,753,A
i19_4,c14_23,c,i19_c14,76.12 ,OD,Parcel,AS1,753,A
i20_1,c14_23,c,i20_c14,63.64 ,OD,Parcel,AS1,753,A
i20_2,c14_23,c,i20_c14,63.64 ,OD,Parcel,AS1,753,A
i21_1,c14_23,c,i21_c14,95.96 ,OD,Parcel,AS2,753,A
i21_2,c14_23,c,i21_c14,95.96 ,OD,Parcel,AS2,753,A
i24_1,c14_23,c,i24_c14,114.20 ,OD,Parcel,AS2,753,A
i24_2,c14_23,c,i24_c14,114.20 ,OD,Parcel,AS2,753,A
i24_3,c14_23,c,i24_c14,114.20 ,OD,Parcel,AS2,753,A
i24_4,c14_23,c,i24_c14,114.20 ,OD,Parcel,AS2,753,A
i19_1,c14_24,c,i19_c14,76.12 ,OD,Parcel,AS1,023Q,A
i19_2,c14_24,c,i19_c14,76.12 ,OD,Parcel,AS1,023Q,A
i19_3,c14_24,c,i19_c14,76.12 ,OD,Parcel,AS1,023Q,A
i19_4,c14_24,c,i19_c14,76.12 ,OD,Parcel,AS1,023Q,A
i20_1,c14_24,c,i20_c14,63.64 ,OD,Parcel,AS1,023Q,A
i20_2,c14_24,c,i20_c14,63.64 ,OD,Parcel,AS1,023Q,A
i21_1,c14_24,c,i21_c14,95.96 ,OD,Parcel,AS2,023Q,A
i21_2,c14_24,c,i21_c14,95.96 ,OD,Parcel,AS2,023Q,A
i24_1,c14_24,c,i24_c14,114.20 ,OD,Parcel,AS2,023Q,A
i24_2,c14_24,c,i24_c14,114.20 ,OD,Parcel,AS2,023Q,A
i24_3,c14_24,c,i24_c14,114.20 ,OD,Parcel,AS2,023Q,A
i24_4,c14_24,c,i24_c14,114.20 ,OD,Parcel,AS2,023Q,A
i19_1,c14_25,c,i19_c14,76.12 ,OD,Parcel,AS1,663H,A
i19_2,c14_25,c,i19_c14,76.12 ,OD,Parcel,AS1,663H,A
i19_3,c14_25,c,i19_c14,76.12 ,OD,Parcel,AS1,663H,A
i19_4,c14_25,c,i19_c14,76.12 ,OD,Parcel,AS1,663H,A
i20_1,c14_25,c,i20_c14,63.64 ,OD,Parcel,AS1,663H,A
i20_2,c14_25,c,i20_c14,63.64 ,OD,Parcel,AS1,663H,A
i21_1,c14_25,c,i21_c14,95.96 ,OD,Parcel,AS2,663H,A
i21_2,c14_25,c,i21_c14,95.96 ,OD,Parcel,AS2,663H,A
i24_1,c14_25,c,i24_c14,114.20 ,OD,Parcel,AS2,663H,A
i24_2,c14_25,c,i24_c14,114.20 ,OD,Parcel,AS2,663H,A
i24_3,c14_25,c,i24_c14,114.20 ,OD,Parcel,AS2,663H,A
i24_4,c14_25,c,i24_c14,114.20 ,OD,Parcel,AS2,663H,A
i19_1,c14_26,c,i19_c14,76.12 ,OD,Parcel,AS1,023Q,A
i19_2,c14_26,c,i19_c14,76.12 ,OD,Parcel,AS1,023Q,A
i19_3,c14_26,c,i19_c14,76.12 ,OD,Parcel,AS1,023Q,A
i19_4,c14_26,c,i19_c14,76.12 ,OD,Parcel,AS1,023Q,A
i20_1,c14_26,c,i20_c14,63.64 ,OD,Parcel,AS1,023Q,A
i20_2,c14_26,c,i20_c14,63.64 ,OD,Parcel,AS1,023Q,A
i21_1,c14_26,c,i21_c14,95.96 ,OD,Parcel,AS2,023Q,A
i21_2,c14_26,c,i21_c14,95.96 ,OD,Parcel,AS2,023Q,A
i24_1,c14_26,c,i24_c14,114.20 ,OD,Parcel,AS2,023Q,A
i24_2,c14_26,c,i24_c14,114.20 ,OD,Parcel,AS2,023Q,A
i24_3,c14_26,c,i24_c14,114.20 ,OD,Parcel,AS2,023Q,A
i24_4,c14_26,c,i24_c14,114.20 ,OD,Parcel,AS2,023Q,A
i19_1,c14_27,c,i19_c14,76.12 ,OD,Parcel,AS1,660,A
i19_2,c14_27,c,i19_c14,76.12 ,OD,Parcel,AS1,660,A
i19_3,c14_27,c,i19_c14,76.12 ,OD,Parcel,AS1,660,A
i19_4,c14_27,c,i19_c14,76.12 ,OD,Parcel,AS1,660,A
i20_1,c14_27,c,i20_c14,63.64 ,OD,Parcel,AS1,660,A
i20_2,c14_27,c,i20_c14,63.64 ,OD,Parcel,AS1,660,A
i21_1,c14_27,c,i21_c14,95.96 ,OD,Parcel,AS2,660,A
i21_2,c14_27,c,i21_c14,95.96 ,OD,Parcel,AS2,660,A
i24_1,c14_27,c,i24_c14,114.20 ,OD,Parcel,AS2,660,A
i24_2,c14_27,c,i24_c14,114.20 ,OD,Parcel,AS2,660,A
i24_3,c14_27,c,i24_c14,114.20 ,OD,Parcel,AS2,660,A
i24_4,c14_27,c,i24_c14,114.20 ,OD,Parcel,AS2,660,A
i19_1,c14_28,c,i19_c14,76.12 ,OD,Parcel,AS1,023,A
i19_2,c14_28,c,i19_c14,76.12 ,OD,Parcel,AS1,023,A
i19_3,c14_28,c,i19_c14,76.12 ,OD,Parcel,AS1,023,A
i19_4,c14_28,c,i19_c14,76.12 ,OD,Parcel,AS1,023,A
i20_1,c14_28,c,i20_c14,63.64 ,OD,Parcel,AS1,023,A
i20_2,c14_28,c,i20_c14,63.64 ,OD,Parcel,AS1,023,A
i21_1,c14_28,c,i21_c14,95.96 ,OD,Parcel,AS2,023,A
i21_2,c14_28,c,i21_c14,95.96 ,OD,Parcel,AS2,023,A
i24_1,c14_28,c,i24_c14,114.20 ,OD,Parcel,AS2,023,A
i24_2,c14_28,c,i24_c14,114.20 ,OD,Parcel,AS2,023,A
i24_3,c14_28,c,i24_c14,114.20 ,OD,Parcel,AS2,023,A
i24_4,c14_28,c,i24_c14,114.20 ,OD,Parcel,AS2,023,A
i19_1,c14_3,c,i19_c14,76.12 ,OD,Parcel,AS1,020,A
i19_2,c14_3,c,i19_c14,76.12 ,OD,Parcel,AS1,020,A
i19_3,c14_3,c,i19_c14,76.12 ,OD,Parcel,AS1,020,A
i19_4,c14_3,c,i19_c14,76.12 ,OD,Parcel,AS1,020,A
i20_1,c14_3,c,i20_c14,63.64 ,OD,Parcel,AS1,020,A
i20_2,c14_3,c,i20_c14,63.64 ,OD,Parcel,AS1,020,A
i21_1,c14_3,c,i21_c14,95.96 ,OD,Parcel,AS2,020,A
i21_2,c14_3,c,i21_c14,95.96 ,OD,Parcel,AS2,020,A
i24_1,c14_3,c,i24_c14,114.20 ,OD,Parcel,AS2,020,A
i24_2,c14_3,c,i24_c14,114.20 ,OD,Parcel,AS2,020,A
i24_3,c14_3,c,i24_c14,114.20 ,OD,Parcel,AS2,020,A
i24_4,c14_3,c,i24_c14,114.20 ,OD,Parcel,AS2,020,A
i19_1,c14_4,c,i19_c14,76.12 ,OD,Parcel,AS1,9910,A
i19_2,c14_4,c,i19_c14,76.12 ,OD,Parcel,AS1,9910,A
i19_3,c14_4,c,i19_c14,76.12 ,OD,Parcel,AS1,9910,A
i19_4,c14_4,c,i19_c14,76.12 ,OD,Parcel,AS1,9910,A
i20_1,c14_4,c,i20_c14,63.64 ,OD,Parcel,AS1,9910,A
i20_2,c14_4,c,i20_c14,63.64 ,OD,Parcel,AS1,9910,A
i21_1,c14_4,c,i21_c14,95.96 ,OD,Parcel,AS2,9910,A
i21_2,c14_4,c,i21_c14,95.96 ,OD,Parcel,AS2,9910,A
i24_1,c14_4,c,i24_c14,114.20 ,OD,Parcel,AS2,9910,A
i24_2,c14_4,c,i24_c14,114.20 ,OD,Parcel,AS2,9910,A
i24_3,c14_4,c,i24_c14,114.20 ,OD,Parcel,AS2,9910,A
i24_4,c14_4,c,i24_c14,114.20 ,OD,Parcel,AS2,9910,A
i19_1,c14_5,c,i19_c14,76.12 ,OD,Parcel,AS1,020,A
i19_2,c14_5,c,i19_c14,76.12 ,OD,Parcel,AS1,020,A
i19_3,c14_5,c,i19_c14,76.12 ,OD,Parcel,AS1,020,A
i19_4,c14_5,c,i19_c14,76.12 ,OD,Parcel,AS1,020,A
i20_1,c14_5,c,i20_c14,63.64 ,OD,Parcel,AS1,020,A
i20_2,c14_5,c,i20_c14,63.64 ,OD,Parcel,AS1,020,A
i21_1,c14_5,c,i21_c14,95.96 ,OD,Parcel,AS2,020,A
i21_2,c14_5,c,i21_c14,95.96 ,OD,Parcel,AS2,020,A
i24_1,c14_5,c,i24_c14,114.20 ,OD,Parcel,AS2,020,A
i24_2,c14_5,c,i24_c14,114.20 ,OD,Parcel,AS2,020,A
i24_3,c14_5,c,i24_c14,114.20 ,OD,Parcel,AS2,020,A
i24_4,c14_5,c,i24_c14,114.20 ,OD,Parcel,AS2,020,A
i19_1,c14_6,c,i19_c14,76.12 ,OD,Parcel,AS1,M991,A
i19_2,c14_6,c,i19_c14,76.12 ,OD,Parcel,AS1,M991,A
i19_3,c14_6,c,i19_c14,76.12 ,OD,Parcel,AS1,M991,A
i19_4,c14_6,c,i19_c14,76.12 ,OD,Parcel,AS1,M991,A
i20_1,c14_6,c,i20_c14,63.64 ,OD,Parcel,AS1,M991,A
i20_2,c14_6,c,i20_c14,63.64 ,OD,Parcel,AS1,M991,A
i21_1,c14_6,c,i21_c14,95.96 ,OD,Parcel,AS2,M991,A
i21_2,c14_6,c,i21_c14,95.96 ,OD,Parcel,AS2,M991,A
i24_1,c14_6,c,i24_c14,114.20 ,OD,Parcel,AS2,M991,A
i24_2,c14_6,c,i24_c14,114.20 ,OD,Parcel,AS2,M991,A
i24_3,c14_6,c,i24_c14,114.20 ,OD,Parcel,AS2,M991,A
i24_4,c14_6,c,i24_c14,114.20 ,OD,Parcel,AS2,M991,A
i19_1,c14_7,c,i19_c14,76.12 ,OD,Parcel,AS1,769,A
i19_2,c14_7,c,i19_c14,76.12 ,OD,Parcel,AS1,769,A
i19_3,c14_7,c,i19_c14,76.12 ,OD,Parcel,AS1,769,A
i19_4,c14_7,c,i19_c14,76.12 ,OD,Parcel,AS1,769,A
i20_1,c14_7,c,i20_c14,63.64 ,OD,Parcel,AS1,769,A
i20_2,c14_7,c,i20_c14,63.64 ,OD,Parcel,AS1,769,A
i21_1,c14_7,c,i21_c14,95.96 ,OD,Parcel,AS2,769,A
i21_2,c14_7,c,i21_c14,95.96 ,OD,Parcel,AS2,769,A
i24_1,c14_7,c,i24_c14,114.20 ,OD,Parcel,AS2,769,A
i24_2,c14_7,c,i24_c14,114.20 ,OD,Parcel,AS2,769,A
i24_3,c14_7,c,i24_c14,114.20 ,OD,Parcel,AS2,769,A
i24_4,c14_7,c,i24_c14,114.20 ,OD,Parcel,AS2,769,A
i19_1,c14_8,c,i19_c14,76.12 ,OD,Parcel,AS1,9310,A
i19_2,c14_8,c,i19_c14,76.12 ,OD,Parcel,AS1,9310,A
i19_3,c14_8,c,i19_c14,76.12 ,OD,Parcel,AS1,9310,A
i19_4,c14_8,c,i19_c14,76.12 ,OD,Parcel,AS1,9310,A
i20_1,c14_8,c,i20_c14,63.64 ,OD,Parcel,AS1,9310,A
i20_2,c14_8,c,i20_c14,63.64 ,OD,Parcel,AS1,9310,A
i21_1,c14_8,c,i21_c14,95.96 ,OD,Parcel,AS2,9310,A
i21_2,c14_8,c,i21_c14,95.96 ,OD,Parcel,AS2,9310,A
i24_1,c14_8,c,i24_c14,114.20 ,OD,Parcel,AS2,9310,A
i24_2,c14_8,c,i24_c14,114.20 ,OD,Parcel,AS2,9310,A
i24_3,c14_8,c,i24_c14,114.20 ,OD,Parcel,AS2,9310,A
i24_4,c14_8,c,i24_c14,114.20 ,OD,Parcel,AS2,9310,A
i19_1,c14_9,c,i19_c14,76.12 ,OD,Parcel,AS1,755,A
i19_2,c14_9,c,i19_c14,76.12 ,OD,Parcel,AS1,755,A
i19_3,c14_9,c,i19_c14,76.12 ,OD,Parcel,AS1,755,A
i19_4,c14_9,c,i19_c14,76.12 ,OD,Parcel,AS1,755,A
i20_1,c14_9,c,i20_c14,63.64 ,OD,Parcel,AS1,755,A
i20_2,c14_9,c,i20_c14,63.64 ,OD,Parcel,AS1,755,A
i21_1,c14_9,c,i21_c14,95.96 ,OD,Parcel,AS2,755,A
i21_2,c14_9,c,i21_c14,95.96 ,OD,Parcel,AS2,755,A
i24_1,c14_9,c,i24_c14,114.20 ,OD,Parcel,AS2,755,A
i24_2,c14_9,c,i24_c14,114.20 ,OD,Parcel,AS2,755,A
i24_3,c14_9,c,i24_c14,114.20 ,OD,Parcel,AS2,755,A
i24_4,c14_9,c,i24_c14,114.20 ,OD,Parcel,AS2,755,A
i19_1,c15_1,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_2,c15_1,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_3,c15_1,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_4,c15_1,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i20_1,c15_1,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i20_2,c15_1,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i21_1,c15_1,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i21_2,c15_1,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i24_1,c15_1,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_2,c15_1,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_3,c15_1,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_4,c15_1,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i19_1,c15_10,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_2,c15_10,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_3,c15_10,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_4,c15_10,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i20_1,c15_10,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i20_2,c15_10,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i21_1,c15_10,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i21_2,c15_10,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i24_1,c15_10,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_2,c15_10,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_3,c15_10,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_4,c15_10,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i19_1,c15_11,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_2,c15_11,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_3,c15_11,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_4,c15_11,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i20_1,c15_11,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i20_2,c15_11,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i21_1,c15_11,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i21_2,c15_11,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i24_1,c15_11,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_2,c15_11,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_3,c15_11,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_4,c15_11,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
