parcel_id,small_id,parcel_type,start_node,ident_des_zno,sorter_type,dest_type,ret_path,run_time
980000000230,705637,small,c5_94,537,small_sort,A,c5_94:j41_1:i24_1:i23_2:c17_26,2017-08-29 10:01:50.972091
980000000230,705637,small,j41_1,537,small_sort,A,j41_1:i24_1:i23_2:c17_18,2017-08-29 10:01:50.972091
100033,100033,parcel,r3_1,010,reload,A,r3_1:m2_1:j10_1:i19_3:i18_2:c17_13,2017-08-29 10:01:50.972091
100033,100033,parcel,j22_1,010,reload,A,j22_1:i24_4:i23_2:c17_19,2017-08-29 10:01:50.972091
100180,100180,parcel,r3_1,010,reload,A,r3_1:m2_1:j22_1:i24_4:i23_2:c17_17,2017-08-29 10:01:50.972091
100180,100180,parcel,j24_1,010,reload,A,j24_1:i24_4:i23_2:c17_19,2017-08-29 10:01:50.972091
100345,100345,parcel,r3_1,010,reload,A,r3_1:m2_1:j12_1:i19_3:i18_1:c17_13,2017-08-29 10:01:50.972091
100345,100345,parcel,j20_1,010,reload,A,j20_1:i24_4:i23_2:c17_19,2017-08-29 10:01:50.972091
10104,10104,parcel,r3_1,010,reload,A,r3_1:m2_1:j16_1:i19_2:i18_1:c17_13,2017-08-29 10:01:50.972091
10104,10104,parcel,j20_1,010,reload,A,j20_1:i24_4:i23_2:c17_19,2017-08-29 10:01:50.972091
101118,101118,parcel,r3_1,010,reload,A,r3_1:m2_1:j10_1:i19_3:i18_1:c17_17,2017-08-29 10:01:50.972091
101118,101118,parcel,j24_1,010,reload,A,j24_1:i24_4:i23_2:c17_19,2017-08-29 10:01:50.972091
10115,10115,parcel,r3_1,010,reload,A,r3_1:m2_1:j18_1:i19_2:i18_1:c17_17,2017-08-29 10:01:50.972091
10115,10115,parcel,j20_1,010,reload,A,j20_1:i24_4:i23_2:c17_19,2017-08-29 10:01:50.972091
980000000116,665389,small,c6_34,451,small_sort,A,c6_34:j41_1:i17_4:c16_13,2017-08-29 10:01:50.972091
980000000116,665389,small,j41_1,451,small_sort,A,j41_1:i24_1:i23_2:c17_2,2017-08-29 10:01:50.972091
980000000176,734371,small,c6_34,451,small_sort,A,c6_34:j41_1:i17_4:c17_2,2017-08-29 10:01:50.972091
980000000176,734371,small,j41_1,451,small_sort,A,j41_1:i24_1:i23_2:c17_2,2017-08-29 10:01:50.972091
980000000208,700301,small,c6_92,531,small_sort,A,c6_92:j41_1:i24_1:i23_2:c17_20,2017-08-29 10:01:50.972091
980000000208,700301,small,j41_1,531,small_sort,A,j41_1:i24_1:i23_2:c17_20,2017-08-29 10:01:50.972091
980000000015,684941,small,c5_92,531,small_sort,A,c5_92:j41_1:i24_1:i23_2:c17_20,2017-08-29 10:01:50.972091
980000000015,684941,small,j41_1,531,small_sort,A,j41_1:i24_1:i23_2:c17_20,2017-08-29 10:01:50.972091
10059,10059,parcel,r3_1,010,reload,A,r3_1:m2_1:j18_1:i19_2:i18_1:c17_21,2017-08-29 10:01:50.972091
10059,10059,parcel,j22_1,010,reload,A,j22_1:i24_4:i23_2:c17_21,2017-08-29 10:01:50.972091
100110,100110,parcel,r3_1,010,reload,A,r3_1:m2_1:j12_1:i19_3:i18_2:c17_21,2017-08-29 10:01:50.972091
100110,100110,parcel,j20_1,010,reload,A,j20_1:i24_4:i23_2:c17_21,2017-08-29 10:01:50.972091
100143,100143,parcel,r3_1,010,reload,A,r3_1:m2_1:j12_1:i19_3:i18_1:c17_19,2017-08-29 10:01:50.972091
100143,100143,parcel,j22_1,010,reload,A,j22_1:i24_4:i23_2:c17_21,2017-08-29 10:01:50.972091
100940,100940,parcel,r3_1,010,reload,A,r3_1:m2_1:j12_1:i19_3:i18_1:c17_21,2017-08-29 10:01:50.972091
100940,100940,parcel,j22_1,010,reload,A,j22_1:i24_4:i23_2:c17_21,2017-08-29 10:01:50.972091
101001,101001,parcel,r3_1,010,reload,A,r3_1:m2_1:j24_1:i24_4:i23_1:c17_15,2017-08-29 10:01:50.972091
101001,101001,parcel,j20_1,010,reload,A,j20_1:i24_4:i23_2:c17_21,2017-08-29 10:01:50.972091
980000000068,738326,small,c6_75,533,small_sort,A,c6_75:j41_1:i24_1:i23_1:c16_25,2017-08-29 10:01:50.972091
980000000068,738326,small,j41_1,533,small_sort,A,j41_1:i24_1:i23_2:c17_22,2017-08-29 10:01:50.972091
980000000088,734056,small,c6_72,532,small_sort,A,c6_72:j41_1:i24_1:i23_2:c17_24,2017-08-29 10:01:50.972091
980000000088,734056,small,j41_1,532,small_sort,A,j41_1:i24_1:i23_2:c17_22,2017-08-29 10:01:50.972091
980000000045,655368,small,c5_72,532,small_sort,A,c5_72:j41_1:i24_1:i23_2:c17_24,2017-08-29 10:01:50.972091
980000000045,655368,small,j41_1,532,small_sort,A,j41_1:i24_1:i23_2:c17_22,2017-08-29 10:01:50.972091
980000000078,655370,small,c5_72,532,small_sort,A,c5_72:j41_1:i17_4:c17_22,2017-08-29 10:01:50.972091
980000000078,655370,small,j41_1,532,small_sort,A,j41_1:i24_1:i23_2:c17_24,2017-08-29 10:01:50.972091
980000000246,686139,small,c6_77,633,small_sort,A,c6_77:j41_1:i24_1:i23_2:c17_26,2017-08-29 10:01:50.972091
980000000246,686139,small,j41_1,633,small_sort,A,j41_1:i24_1:i23_2:c17_26,2017-08-29 10:01:50.972091
980000000079,665645,small,c5_77,633,small_sort,A,c5_77:j41_1:i24_1:i23_1:c17_28,2017-08-29 10:01:50.972091
980000000079,665645,small,j41_1,633,small_sort,A,j41_1:i24_1:i23_2:c17_26,2017-08-29 10:01:50.972091
980000000179,736486,small,c6_42,351,small_sort,A,c6_42:j41_1:i24_1:i23_2:c17_3,2017-08-29 10:01:50.972091
980000000179,736486,small,j41_1,351,small_sort,A,j41_1:i24_1:i23_2:c17_3,2017-08-29 10:01:50.972091
980000000117,697285,small,c6_39,431,small_sort,A,c6_39:j41_1:i24_1:c13_14,2017-08-29 10:01:50.972091
980000000117,697285,small,j41_1,431,small_sort,A,j41_1:i24_1:i23_2:c17_4,2017-08-29 10:01:50.972091
100392,100392,parcel,r3_1,311,reload,A,r3_1:m2_1:j22_1:i24_4:i23_1:c17_7,2017-08-29 10:01:50.972091
100392,100392,parcel,j20_1,311,reload,A,j20_1:i24_4:i23_2:c17_5,2017-08-29 10:01:50.972091
100393,100393,parcel,r3_1,311,reload,A,r3_1:m2_1:j12_1:i19_3:i18_2:c17_7,2017-08-29 10:01:50.972091
100393,100393,parcel,j22_1,311,reload,A,j22_1:i24_4:i23_2:c17_5,2017-08-29 10:01:50.972091
980000000086,664049,small,c6_52,312,small_sort,A,c6_52:j41_1:i24_1:i23_2:c17_7,2017-08-29 10:01:50.972091
980000000086,664049,small,j41_1,312,small_sort,A,j41_1:i24_1:i23_2:c17_5,2017-08-29 10:01:50.972091
100394,100394,parcel,r3_1,319,reload,A,r3_1:m2_1:j12_1:i19_3:i18_1:c17_5,2017-08-29 10:01:50.972091
100394,100394,parcel,j24_1,319,reload,A,j24_1:i24_4:i23_2:c17_7,2017-08-29 10:01:50.972091
101392,101392,parcel,r3_1,312,reload,A,r3_1:m2_1:j20_1:i24_4:i23_1:c17_5,2017-08-29 10:01:50.972091
101392,101392,parcel,j22_1,312,reload,A,j22_1:i24_4:i23_2:c17_7,2017-08-29 10:01:50.972091
100348,100348,parcel,r3_1,313,reload,A,r3_1:m2_1:j10_1:i19_3:i18_2:c17_9,2017-08-29 10:01:50.972091
100348,100348,parcel,j22_1,313,reload,A,j22_1:i24_4:i23_2:c17_9,2017-08-29 10:01:50.972091
980000000082,663367,small,c6_32,315,small_sort,A,c6_32:j41_1:i24_1:i23_1:c17_11,2017-08-29 10:01:50.972091
980000000082,663367,small,j41_1,315,small_sort,A,j41_1:i24_1:i23_2:c17_9,2017-08-29 10:01:50.972091
980000000044,681603,small,c5_31,316,small_sort,A,c5_31:j41_1:i17_4:c17_11,2017-08-29 10:01:50.972091
980000000044,681603,small,j41_1,316,small_sort,A,j41_1:i24_1:i23_2:c17_9,2017-08-29 10:01:50.972091
980000000114,694847,small,c6_27,029,small_sort,A,c6_27:j41_1:i24_1:i23_1:c18_14,2017-08-29 10:01:50.972091
980000000114,694847,small,j41_1,029,small_sort,A,j41_1:i24_1:i23_2:c18_10,2017-08-29 10:01:50.972091
980000000105,736158,small,c5_27,029,small_sort,A,c5_27:j41_1:i24_1:i23_2:c18_14,2017-08-29 10:01:50.972091
980000000105,736158,small,j41_1,029,small_sort,A,j41_1:i24_1:i23_2:c18_10,2017-08-29 10:01:50.972091
328038,328038,parcel,a2_3,029,reload,A,a2_3:m4_1:i24_1:i23_2:c18_10,2017-08-29 10:01:50.972091
980000000133,671580,small,c5_36,024,small_sort,A,c5_36:j41_1:i17_4:c18_9,2017-08-29 10:01:50.972091
980000000133,671580,small,j41_1,024,small_sort,A,j41_1:i24_1:i23_2:c18_11,2017-08-29 10:01:50.972091
980000000219,688374,small,c5_36,024,small_sort,A,c5_36:j41_1:i24_1:i23_1:c18_2,2017-08-29 10:01:50.972091
980000000219,688374,small,j41_1,024,small_sort,A,j41_1:i24_1:i23_2:c18_11,2017-08-29 10:01:50.972091
101325,101325,parcel,r3_1,029,reload,A,r3_1:m2_1:j18_1:i19_2:i18_1:c18_12,2017-08-29 10:01:50.972091
101325,101325,parcel,j22_1,029,reload,A,j22_1:i24_4:i23_2:c18_12,2017-08-29 10:01:50.972091
980000000174,702161,small,c6_27,029,small_sort,A,c6_27:j41_1:i17_4:c18_10,2017-08-29 10:01:50.972091
980000000174,702161,small,j41_1,029,small_sort,A,j41_1:i24_1:i23_2:c18_12,2017-08-29 10:01:50.972091
980000000239,657466,small,c6_37,412,small_sort,A,c6_37:j41_1:i24_1:i23_1:c18_4,2017-08-29 10:01:50.972091
980000000239,657466,small,j41_1,412,small_sort,A,j41_1:i24_1:i23_2:c18_13,2017-08-29 10:01:50.972091
328123,328123,parcel,a2_6,029,reload,A,a2_6:m4_3:i24_1:i23_2:c18_14,2017-08-29 10:01:50.972091
10037,10037,parcel,r3_1,029,reload,A,r3_1:m2_1:j14_1:i19_2:i18_2:c18_14,2017-08-29 10:01:50.972091
10037,10037,parcel,j20_1,029,reload,A,j20_1:i24_4:i23_2:c18_14,2017-08-29 10:01:50.972091
101127,101127,parcel,r3_1,416,reload,A,r3_1:m2_1:j22_1:i24_4:i23_1:c18_4,2017-08-29 10:01:50.972091
101127,101127,parcel,j22_1,416,reload,A,j22_1:i24_4:i23_2:c18_15,2017-08-29 10:01:50.972091
980000000235,667493,small,c6_28,911,small_sort,A,c6_28:j41_1:i24_1:i23_2:c18_16,2017-08-29 10:01:50.972091
980000000235,667493,small,j41_1,911,small_sort,A,j41_1:i24_1:i23_2:c18_16,2017-08-29 10:01:50.972091
980000000238,670590,small,c6_35,455,small_sort,A,c6_35:j41_1:i24_1:i23_1:c18_17,2017-08-29 10:01:50.972091
980000000238,670590,small,j41_1,455,small_sort,A,j41_1:i24_1:i23_2:c18_17,2017-08-29 10:01:50.972091
980000000053,723351,small,c5_22,851,small_sort,A,c5_22:j41_1:i17_4:c18_20,2017-08-29 10:01:50.972091
980000000053,723351,small,j41_1,851,small_sort,A,j41_1:i24_1:i23_2:c18_20,2017-08-29 10:01:50.972091
980000000103,705859,small,c5_17,874,small_sort,A,c5_17:j41_1:i24_1:i23_1:c18_25,2017-08-29 10:01:50.972091
980000000103,705859,small,j41_1,874,small_sort,A,j41_1:i24_1:i23_2:c18_27,2017-08-29 10:01:50.972091
980000000148,672492,small,c6_70,023,small_sort,A,c6_70:j41_1:i24_1:c14_28,2017-08-29 10:01:50.972091
980000000148,672492,small,j41_1,023,small_sort,A,j41_1:i24_1:c13_1,2017-08-29 10:01:50.972091
980000000109,701297,small,c5_70,023,small_sort,A,c5_70:j41_1:i24_1:c14_26,2017-08-29 10:01:50.972091
980000000109,701297,small,j41_1,023,small_sort,A,j41_1:i24_1:c13_1,2017-08-29 10:01:50.972091
980000000069,676203,small,c6_86,599,small_sort,A,c6_86:j41_1:i24_1:c13_10,2017-08-29 10:01:50.972091
980000000069,676203,small,j41_1,599,small_sort,A,j41_1:i24_1:c13_10,2017-08-29 10:01:50.972091
327973,327973,parcel,a1_1,771,reload,A,a1_1:m4_2:i24_1:c13_13,2017-08-29 10:01:50.972091
328138,328138,parcel,a2_3,771,reload,A,a2_3:m4_1:i24_1:c13_13,2017-08-29 10:01:50.972091
980000000141,665391,small,c5_98,027,small_sort,A,c5_98:j41_1:i17_4:i20_1:c13_22,2017-08-29 10:01:50.972091
980000000141,665391,small,j41_1,027,small_sort,A,j41_1:i24_1:c13_20,2017-08-29 10:01:50.972091
328133,328133,parcel,a2_11,833,reload,A,a2_11:m4_7:i24_1:c13_3,2017-08-29 10:01:50.972091
980000000034,706333,small,c6_85,592,small_sort,A,c6_85:j41_1:i17_4:i20_2:c13_2,2017-08-29 10:01:50.972091
980000000034,706333,small,j41_1,592,small_sort,A,j41_1:i24_1:c13_4,2017-08-29 10:01:50.972091
980000000150,678566,small,c6_85,592,small_sort,A,c6_85:j41_1:i17_4:i20_2:c13_4,2017-08-29 10:01:50.972091
980000000150,678566,small,j41_1,592,small_sort,A,j41_1:i24_1:c13_4,2017-08-29 10:01:50.972091
980000000096,655925,small,c5_85,592,small_sort,A,c5_85:j41_1:i24_1:c13_2,2017-08-29 10:01:50.972091
980000000096,655925,small,j41_1,592,small_sort,A,j41_1:i24_1:c13_4,2017-08-29 10:01:50.972091
328105,328105,parcel,a2_9,592,reload,A,a2_9:m4_5:i24_1:c13_4,2017-08-29 10:01:50.972091
980000000035,708287,small,c6_91,595,small_sort,A,c6_91:j41_1:i24_1:c13_8,2017-08-29 10:01:50.972091
980000000035,708287,small,j41_1,595,small_sort,A,j41_1:i24_1:c13_6,2017-08-29 10:01:50.972091
980000000151,716271,small,c6_91,595,small_sort,A,c6_91:j41_1:i24_1:c13_6,2017-08-29 10:01:50.972091
980000000151,716271,small,j41_1,595,small_sort,A,j41_1:i24_1:c13_6,2017-08-29 10:01:50.972091
980000000014,720488,small,c5_91,595,small_sort,A,c5_91:j41_1:i17_4:i20_1:c13_6,2017-08-29 10:01:50.972091
980000000014,720488,small,j41_1,595,small_sort,A,j41_1:i24_1:c13_6,2017-08-29 10:01:50.972091
980000000059,732748,small,c5_89,596,small_sort,A,c5_89:j41_1:i17_4:i20_2:c13_8,2017-08-29 10:01:50.972091
980000000059,732748,small,j41_1,596,small_sort,A,j41_1:i24_1:c13_6,2017-08-29 10:01:50.972091
980000000081,665075,small,c5_91,595,small_sort,A,c5_91:j41_1:i17_4:e3_1:h3_1:x13_1:i21_2:c13_8,2017-08-29 10:01:50.972091
980000000081,665075,small,j41_1,595,small_sort,A,j41_1:i24_1:c13_6,2017-08-29 10:01:50.972091
980000000199,657594,small,c5_64,028,small_sort,A,c5_64:j41_1:i17_4:i20_2:c13_9,2017-08-29 10:01:50.972091
980000000199,657594,small,j41_1,028,small_sort,A,j41_1:i24_1:c13_7,2017-08-29 10:01:50.972091
980000000226,716008,small,c5_71,028,small_sort,A,c5_71:j41_1:i24_1:c13_11,2017-08-29 10:01:50.972091
980000000226,716008,small,j41_1,028,small_sort,A,j41_1:i24_1:c13_7,2017-08-29 10:01:50.972091
328031,328031,parcel,a2_3,028,reload,A,a2_3:m4_1:i24_1:c13_7,2017-08-29 10:01:50.972091
327980,327980,parcel,a2_6,028,reload,A,a2_6:m4_3:i24_1:c13_7,2017-08-29 10:01:50.972091
980000000249,659262,small,c6_90,594,small_sort,A,c6_90:j41_1:i17_4:i20_2:c13_8,2017-08-29 10:01:50.972091
980000000249,659262,small,j41_1,594,small_sort,A,j41_1:i24_1:c13_8,2017-08-29 10:01:50.972091
328007,328007,parcel,a2_6,028,reload,A,a2_6:m4_3:i24_1:c13_9,2017-08-29 10:01:50.972091
980000000094,655815,small,c5_64,028,small_sort,A,c5_64:j41_1:i24_1:c13_11,2017-08-29 10:01:50.972091
980000000094,655815,small,j41_1,028,small_sort,A,j41_1:i24_1:c13_9,2017-08-29 10:01:50.972091
980000000075,734054,small,c5_46,371,small_sort,A,c5_46:j41_1:i24_1:c14_12,2017-08-29 10:01:50.972091
980000000075,734054,small,j41_1,371,small_sort,A,j41_1:i24_1:c14_10,2017-08-29 10:01:50.972091
980000000134,675943,small,c5_46,371,small_sort,A,c5_46:j41_1:i24_1:c14_10,2017-08-29 10:01:50.972091
980000000134,675943,small,j41_1,371,small_sort,A,j41_1:i24_1:c14_10,2017-08-29 10:01:50.972091
980000000084,702810,small,c6_46,371,small_sort,A,c6_46:j41_1:i17_4:i20_1:c14_12,2017-08-29 10:01:50.972091
980000000084,702810,small,j41_1,371,small_sort,A,j41_1:i24_1:c14_12,2017-08-29 10:01:50.972091
980000000231,705648,small,c6_1,752,small_sort,A,c6_1:j41_1:i17_4:i20_2:c14_13,2017-08-29 10:01:50.972091
980000000231,705648,small,j41_1,752,small_sort,A,j41_1:i24_1:c14_13,2017-08-29 10:01:50.972091
980000000204,702151,small,c6_47,391,small_sort,A,c6_47:j41_1:i17_4:i20_2:c14_16,2017-08-29 10:01:50.972091
980000000204,702151,small,j41_1,391,small_sort,A,j41_1:i24_1:c14_14,2017-08-29 10:01:50.972091
980000000240,686135,small,c6_50,377,small_sort,A,c6_50:j41_1:i17_4:i20_2:c14_16,2017-08-29 10:01:50.972091
980000000240,686135,small,j41_1,377,small_sort,A,j41_1:i24_1:c14_16,2017-08-29 10:01:50.972091
980000000167,702185,small,c5_47,391,small_sort,A,c5_47:j41_1:i17_4:e3_1:h3_1:x12_1:i20_2:c14_16,2017-08-29 10:01:50.972091
980000000167,702185,small,j41_1,391,small_sort,A,j41_1:i24_1:c14_16,2017-08-29 10:01:50.972091
980000000180,655364,small,c6_47,394,small_sort,A,c6_47:j41_1:i17_4:i20_2:c14_18,2017-08-29 10:01:50.972091
980000000180,655364,small,j41_1,394,small_sort,A,j41_1:i24_1:c14_18,2017-08-29 10:01:50.972091
980000000135,721357,small,c5_47,370,small_sort,A,c5_47:j41_1:i24_1:c14_18,2017-08-29 10:01:50.972091
980000000135,721357,small,j41_1,370,small_sort,A,j41_1:i24_1:c14_18,2017-08-29 10:01:50.972091
980000000222,707694,small,c5_47,394,small_sort,A,c5_47:j41_1:i17_4:i20_1:c14_18,2017-08-29 10:01:50.972091
980000000222,707694,small,j41_1,394,small_sort,A,j41_1:i24_1:c14_18,2017-08-29 10:01:50.972091
328255,328255,parcel,a2_9,998,reload,A,a2_9:m4_5:i24_1:c14_2,2017-08-29 10:01:50.972091
980000000085,672914,small,c6_49,373,small_sort,A,c6_49:j41_1:i17_4:e3_1:h3_1:x12_1:i20_2:c14_20,2017-08-29 10:01:50.972091
980000000085,672914,small,j41_1,373,small_sort,A,j41_1:i24_1:c14_20,2017-08-29 10:01:50.972091
980000000223,702947,small,c5_49,373,small_sort,A,c5_49:j41_1:i17_4:i20_1:c14_20,2017-08-29 10:01:50.972091
980000000223,702947,small,j41_1,373,small_sort,A,j41_1:i24_1:c14_20,2017-08-29 10:01:50.972091
327979,327979,parcel,a1_1,023,reload,A,a1_1:m4_2:i24_1:c14_24,2017-08-29 10:01:50.972091
328003,328003,parcel,a2_11,023,reload,A,a2_11:m4_7:i24_1:c14_24,2017-08-29 10:01:50.972091
980000000182,736922,small,c6_70,023,small_sort,A,c6_70:j41_1:i24_1:c14_26,2017-08-29 10:01:50.972091
980000000182,736922,small,j41_1,023,small_sort,A,j41_1:i24_1:c14_24,2017-08-29 10:01:50.972091
980000000087,731859,small,c6_6,663,small_sort,A,c6_6:j41_1:i17_4:i20_2:c14_25,2017-08-29 10:01:50.972091
980000000087,731859,small,j41_1,663,small_sort,A,j41_1:i24_1:c14_25,2017-08-29 10:01:50.972091
980000000181,701972,small,c6_5,754,small_sort,A,c6_5:j41_1:i17_4:e3_1:h3_1:x13_1:i21_2:c14_25,2017-08-29 10:01:50.972091
980000000181,701972,small,j41_1,754,small_sort,A,j41_1:i24_1:c14_25,2017-08-29 10:01:50.972091
980000000206,663439,small,c6_70,023,small_sort,A,c6_70:j41_1:i17_4:i20_1:c14_24,2017-08-29 10:01:50.972091
980000000206,663439,small,j41_1,023,small_sort,A,j41_1:i24_1:c14_26,2017-08-29 10:01:50.972091
980000000121,655829,small,c6_61,020WE,small_sort,A,c6_61:j41_1:i17_4:i20_1:c14_3,2017-08-29 10:01:50.972091
980000000121,655829,small,j41_1,020WE,small_sort,A,j41_1:i24_1:c14_5,2017-08-29 10:01:50.972091
980000000004,694333,small,c5_11,991,small_sort,A,c5_11:j41_1:i24_1:i23_2:c16_6,2017-08-29 10:01:50.972091
980000000004,694333,small,j41_1,991,small_sort,A,j41_1:i24_1:c14_6,2017-08-29 10:01:50.972091
10139,10139,parcel,r3_1,023,reload,A,r3_1:m2_1:j12_1:i19_3:c14_24,2017-08-29 10:01:50.972091
10139,10139,parcel,j20_1,023,reload,A,j20_1:i24_4:c13_1,2017-08-29 10:01:50.972091
100475,100475,parcel,r3_1,028,reload,A,r3_1:m2_1:j12_1:i19_3:e4_1:h3_1:x12_1:i20_2:c13_7,2017-08-29 10:01:50.972091
100475,100475,parcel,j22_1,028,reload,A,j22_1:i24_4:c13_11,2017-08-29 10:01:50.972091
100648,100648,parcel,r3_1,771,reload,A,r3_1:m2_1:j24_1:i24_4:c13_15,2017-08-29 10:01:50.972091
100648,100648,parcel,j22_1,771,reload,A,j22_1:i24_4:c13_13,2017-08-29 10:01:50.972091
100651,100651,parcel,r3_1,771,reload,A,r3_1:m2_1:j20_1:i24_4:c13_15,2017-08-29 10:01:50.972091
100651,100651,parcel,j24_1,771,reload,A,j24_1:i24_4:c13_13,2017-08-29 10:01:50.972091
100336,100336,parcel,r3_1,432,reload,A,r3_1:m2_1:j22_1:i24_4:c13_14,2017-08-29 10:01:50.972091
100336,100336,parcel,j20_1,432,reload,A,j20_1:i24_4:c13_14,2017-08-29 10:01:50.972091
100877,100877,parcel,r3_1,432,reload,A,r3_1:m2_1:j22_1:i24_4:c13_14,2017-08-29 10:01:50.972091
100877,100877,parcel,j24_1,432,reload,A,j24_1:i24_4:c13_14,2017-08-29 10:01:50.972091
10079,10079,parcel,r3_1,432,reload,A,r3_1:m2_1:j22_1:i24_4:c13_16,2017-08-29 10:01:50.972091
10079,10079,parcel,j22_1,432,reload,A,j22_1:i24_4:c13_14,2017-08-29 10:01:50.972091
100065,100065,parcel,r3_1,431,reload,A,r3_1:m2_1:j10_1:i19_3:c13_14,2017-08-29 10:01:50.972091
100065,100065,parcel,j24_1,431,reload,A,j24_1:i24_4:c13_16,2017-08-29 10:01:50.972091
101289,101289,parcel,r3_1,432,reload,A,r3_1:m2_1:j10_1:i19_3:c13_16,2017-08-29 10:01:50.972091
101289,101289,parcel,j24_1,432,reload,A,j24_1:i24_4:c13_16,2017-08-29 10:01:50.972091
100431,100431,parcel,r3_1,027,reload,A,r3_1:m2_1:j24_1:i24_4:c13_20,2017-08-29 10:01:50.972091
100431,100431,parcel,j20_1,027,reload,A,j20_1:i24_4:c13_22,2017-08-29 10:01:50.972091
10085,10085,parcel,r3_1,028,reload,A,r3_1:m2_1:j16_1:i19_2:c13_11,2017-08-29 10:01:50.972091
10085,10085,parcel,j20_1,028,reload,A,j20_1:i24_4:c13_7,2017-08-29 10:01:50.972091
10087,10087,parcel,r3_1,028,reload,A,r3_1:m2_1:j10_1:i19_3:c13_7,2017-08-29 10:01:50.972091
10087,10087,parcel,j22_1,028,reload,A,j22_1:i24_4:c13_7,2017-08-29 10:01:50.972091
100578,100578,parcel,r3_1,028,reload,A,r3_1:m2_1:j18_1:i19_2:c13_7,2017-08-29 10:01:50.972091
100578,100578,parcel,j22_1,028,reload,A,j22_1:i24_4:c13_9,2017-08-29 10:01:50.972091
100517,100517,parcel,r3_1,757,reload,A,r3_1:m2_1:j22_1:i24_4:c14_1,2017-08-29 10:01:50.972091
100517,100517,parcel,j24_1,757,reload,A,j24_1:i24_4:c14_1,2017-08-29 10:01:50.972091
100021,100021,parcel,r3_1,755,reload,A,r3_1:m2_1:j22_1:i24_4:c14_9,2017-08-29 10:01:50.972091
100021,100021,parcel,j22_1,755,reload,A,j22_1:i24_4:c14_11,2017-08-29 10:01:50.972091
100579,100579,parcel,r3_1,755,reload,A,r3_1:m2_1:j12_1:i19_3:c14_11,2017-08-29 10:01:50.972091
100579,100579,parcel,j24_1,755,reload,A,j24_1:i24_4:c14_11,2017-08-29 10:01:50.972091
101028,101028,parcel,r3_1,757,reload,A,r3_1:m2_1:j16_1:i19_2:c14_1,2017-08-29 10:01:50.972091
101028,101028,parcel,j22_1,757,reload,A,j22_1:i24_4:c14_13,2017-08-29 10:01:50.972091
100092,100092,parcel,r3_1,310,reload,A,r3_1:m2_1:j16_1:i19_2:c14_18,2017-08-29 10:01:50.972091
100092,100092,parcel,j24_1,310,reload,A,j24_1:i24_4:c14_18,2017-08-29 10:01:50.972091
100473,100473,parcel,r3_1,023,reload,A,r3_1:m2_1:j12_1:i19_3:c14_28,2017-08-29 10:01:50.972091
100473,100473,parcel,j20_1,023,reload,A,j20_1:i24_4:c14_24,2017-08-29 10:01:50.972091
101261,101261,parcel,r3_1,663,reload,A,r3_1:m2_1:j12_1:i19_3:c14_25,2017-08-29 10:01:50.972091
101261,101261,parcel,j24_1,663,reload,A,j24_1:i24_4:c14_25,2017-08-29 10:01:50.972091
101009,101009,parcel,r3_1,023,reload,A,r3_1:m2_1:j24_1:i24_4:c13_1,2017-08-29 10:01:50.972091
101009,101009,parcel,j20_1,023,reload,A,j20_1:i24_4:c14_26,2017-08-29 10:01:50.972091
100447,100447,parcel,r3_1,023,reload,A,r3_1:m2_1:j22_1:i24_4:c14_26,2017-08-29 10:01:50.972091
100447,100447,parcel,j24_1,023,reload,A,j24_1:i24_4:c14_28,2017-08-29 10:01:50.972091
100558,100558,parcel,r3_1,023,reload,A,r3_1:m2_1:j24_1:i24_4:c13_1,2017-08-29 10:01:50.972091
100558,100558,parcel,j20_1,023,reload,A,j20_1:i24_4:c14_28,2017-08-29 10:01:50.972091
100652,100652,parcel,r3_1,023,reload,A,r3_1:m2_1:j20_1:i24_4:c14_24,2017-08-29 10:01:50.972091
100652,100652,parcel,j20_1,023,reload,A,j20_1:i24_4:c14_28,2017-08-29 10:01:50.972091
100437,100437,parcel,r3_1,769,reload,A,r3_1:m2_1:j14_1:i19_2:c14_7,2017-08-29 10:01:50.972091
100437,100437,parcel,j20_1,769,reload,A,j20_1:i24_4:c14_7,2017-08-29 10:01:50.972091
101324,101324,parcel,r3_1,769,reload,A,r3_1:m2_1:j12_1:i19_3:c14_7,2017-08-29 10:01:50.972091
101324,101324,parcel,j20_1,769,reload,A,j20_1:i24_4:c14_7,2017-08-29 10:01:50.972091
100855,100855,parcel,r3_1,931,reload,A,r3_1:m2_1:j14_1:i19_2:c14_8,2017-08-29 10:01:50.972091
100855,100855,parcel,j20_1,931,reload,A,j20_1:i24_4:c14_8,2017-08-29 10:01:50.972091
100074,100074,parcel,r3_1,T6-755,reload,A,r3_1:m2_1:j24_1:i24_4:c14_11,2017-08-29 10:01:50.972091
100074,100074,parcel,j22_1,T6-755,reload,A,j22_1:i24_4:c14_9,2017-08-29 10:01:50.972091
1011,1011,parcel,r3_1,755,reload,A,r3_1:m2_1:j12_1:i19_3:c14_9,2017-08-29 10:01:50.972091
1011,1011,parcel,j20_1,755,reload,A,j20_1:i24_4:c14_9,2017-08-29 10:01:50.972091
100660,100660,parcel,r4_1,563,reload,L,r4_1:m2_2:i2_1:c2_11,2017-08-29 10:01:50.972091
100631,100631,parcel,r4_1,563,reload,L,r4_1:m2_2:i2_1:c2_11,2017-08-29 10:01:50.972091
